date,time,round,home_team,away_team,venue,result,home_goals,away_goals,home_poss,away_poss,home_xg,away_xg,home_sh,away_sh,home_shot_on_target,away_shot_on_target,home_form_last_5,home_avg_goals_last_5,home_avg_goals_conceded_last_5,home_avg_xg_last_5,home_avg_xg_conceded_last_5,home_avg_poss_last_5,home_avg_shots_last_5,home_avg_shots_on_target_last_5,away_form_last_5,away_avg_goals_last_5,away_avg_goals_conceded_last_5,away_avg_xg_last_5,away_avg_xg_conceded_last_5,away_avg_poss_last_5,away_avg_shots_last_5,away_avg_shots_on_target_last_5,home_Arsenal,home_Aston Villa,home_Bournemouth,home_Brentford,home_Brighton,home_Chelsea,home_Crystal Palace,home_Everton,home_Fulham,home_Ipswich Town,home_Leicester City,home_Liverpool,home_Manchester City,home_Manchester Utd,home_Newcastle Utd,home_Nott'ham Forest,home_Southampton,home_Tottenham,home_West Ham,home_Wolves,away_Arsenal,away_Aston Villa,away_Bournemouth,away_Brentford,away_Brighton,away_Chelsea,away_Crystal Palace,away_Everton,away_Fulham,away_Ipswich Town,away_Leicester City,away_Liverpool,away_Manchester City,away_Manchester Utd,away_Newcastle Utd,away_Nott'ham Forest,away_Southampton,away_Tottenham,away_West Ham,away_Wolves,form_difference,goals_difference,xg_difference,poss_difference,defensive_difference
2025-01-04,15:00,Matchweek 20,Southampton,Brentford,Home,-1,0,5,50.0,50.0,0.3,4.4,8.0,19.0,1.0,9.0,-0.8,0.2,1.8,0.74,1.8399999999999999,49.0,8.6,2.4,-0.4,1.2,1.8,0.9799999999999999,1.56,47.6,8.0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,-1.0,-0.23999999999999988,1.3999999999999986,0.0
2025-01-04,17:30,Matchweek 20,Brighton,Arsenal,Home,0,1,1,45.0,55.0,1.5,0.9,10.0,9.0,3.0,3.0,-0.2,1.2,1.6,1.1600000000000001,1.5200000000000002,51.8,16.4,5.8,0.6,2.0,0.6,1.8400000000000003,0.4800000000000001,63.6,13.2,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8,-0.8,-0.6800000000000002,-11.800000000000004,-1.0
2025-01-05,14:00,Matchweek 20,Fulham,Ipswich Town,Home,0,2,2,73.0,27.0,2.2,1.5,13.0,6.0,2.0,2.0,0.2,1.4,1.2,1.0399999999999998,1.4600000000000002,47.0,10.8,4.6,-0.2,1.0,1.6,0.9800000000000001,2.12,37.6,9.8,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4,0.3999999999999999,0.05999999999999972,9.399999999999999,0.40000000000000013
2025-01-05,16:30,Matchweek 20,Liverpool,Manchester Utd,Home,0,2,2,53.0,47.0,2.7,1.0,18.0,13.0,5.0,4.0,0.6,3.8,1.8,2.94,1.06,57.8,19.4,8.0,-0.6,0.8,2.2,1.4200000000000002,1.2200000000000002,56.0,14.0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.2,3.0,1.5199999999999998,1.7999999999999972,0.40000000000000013
2025-01-06,20:00,Matchweek 20,Wolves,Nott'ham Forest,Home,-1,0,3,60.0,40.0,1.5,2.1,13.0,11.0,5.0,3.0,0.0,1.8,1.2,1.0799999999999998,1.1,49.8,12.2,4.4,1.0,2.0,0.6,1.2,0.9,36.2,11.8,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,-0.19999999999999996,-0.1200000000000001,13.599999999999994,-0.6
2025-01-14,19:30,Matchweek 21,Brentford,Manchester City,Home,0,2,2,45.0,55.0,2.5,2.2,18.0,21.0,5.0,8.0,-0.4,1.4,1.4,1.6199999999999999,1.32,49.0,9.6,4.2,0.0,1.8,1.2,1.44,1.42,55.4,13.8,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.4,-0.40000000000000013,0.17999999999999994,-6.399999999999999,-0.19999999999999996
2025-01-14,19:30,Matchweek 21,Chelsea,Bournemouth,Home,0,2,2,57.0,43.0,2.5,1.2,26.0,6.0,10.0,2.0,-0.2,0.8,1.2,1.54,1.42,64.2,17.0,5.0,0.4,1.4,0.6,1.7399999999999998,1.3000000000000003,50.0,18.2,6.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6000000000000001,-0.5999999999999999,-0.19999999999999973,14.200000000000003,-0.6
2025-01-14,19:30,Matchweek 21,West Ham,Fulham,Home,1,3,2,44.0,56.0,1.0,1.7,4.0,21.0,3.0,4.0,-0.2,0.8,2.2,1.3599999999999999,1.8399999999999999,46.2,13.2,2.4,0.2,1.6,1.4,1.4400000000000002,1.4,54.8,13.0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.4,-0.8,-0.0800000000000003,-8.599999999999994,-0.8000000000000003
2025-01-14,20:00,Matchweek 21,Nott'ham Forest,Liverpool,Home,0,1,1,30.0,70.0,0.3,2.0,6.0,23.0,3.0,6.0,1.0,2.0,0.2,1.46,0.8799999999999999,38.4,11.8,5.0,0.6,3.6,1.6,3.1000000000000005,0.8400000000000001,56.8,19.8,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4,-1.6,-1.6400000000000006,-18.4,1.4000000000000001
2025-01-15,19:30,Matchweek 21,Everton,Aston Villa,Home,-1,0,1,50.0,50.0,1.1,1.2,10.0,11.0,2.0,3.0,-0.4,0.2,0.8,0.6799999999999999,1.56,37.8,7.4,1.8,0.0,1.4,1.8,1.1,1.3800000000000001,50.2,11.0,3.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,-1.2,-0.42000000000000015,-12.400000000000006,1.0
2025-01-15,19:30,Matchweek 21,Leicester City,Crystal Palace,Home,-1,0,2,57.0,43.0,1.7,1.8,21.0,9.0,4.0,4.0,-1.0,0.4,2.8,0.6,1.92,44.0,6.4,2.2,0.2,1.4,1.6,1.4600000000000002,1.4,42.4,14.0,6.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2,-0.9999999999999999,-0.8600000000000002,1.6000000000000014,-1.1999999999999997
2025-01-15,19:30,Matchweek 21,Newcastle Utd,Wolves,Home,1,3,0,60.0,40.0,2.1,1.6,17.0,13.0,5.0,7.0,1.0,3.0,0.2,2.6399999999999997,0.58,54.2,18.0,6.6,0.0,1.6,1.4,1.1,1.32,52.6,11.0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.4,1.5399999999999996,1.6000000000000014,1.2
2025-01-15,20:00,Matchweek 21,Arsenal,Tottenham,Home,1,2,1,53.0,47.0,1.4,0.8,14.0,10.0,4.0,2.0,0.6,2.0,0.6,1.6599999999999997,0.74,61.4,12.6,4.6,-0.4,2.2,2.2,1.5200000000000002,2.1399999999999997,56.8,13.0,4.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,-0.20000000000000018,0.13999999999999946,4.600000000000001,1.6
2025-01-16,19:30,Matchweek 21,Ipswich Town,Brighton,Home,-1,0,2,47.0,53.0,0.3,1.0,5.0,11.0,3.0,5.0,0.0,1.2,1.6,1.02,1.92,34.2,7.4,2.4,-0.2,1.0,1.4,1.1600000000000001,1.4400000000000002,52.0,15.2,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.19999999999999996,-0.14000000000000012,-17.799999999999997,-0.20000000000000018
2025-01-16,20:00,Matchweek 21,Manchester Utd,Southampton,Home,1,3,1,60.0,40.0,3.4,1.4,23.0,13.0,9.0,5.0,-0.4,0.8,2.0,1.3000000000000003,1.6,51.2,13.2,3.4,-0.8,0.2,2.6,0.74,2.2600000000000002,48.4,9.4,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4,0.6000000000000001,0.5600000000000003,2.8000000000000043,0.6000000000000001
2025-01-18,12:30,Matchweek 22,Newcastle Utd,Bournemouth,Home,-1,1,4,56.0,44.0,0.8,2.0,13.0,19.0,4.0,10.0,1.0,2.8,0.2,2.3,0.86,54.4,16.0,5.4,0.4,1.6,0.8,1.6,1.3800000000000001,48.2,13.6,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.1999999999999997,0.6999999999999997,6.199999999999996,0.6000000000000001
2025-01-18,15:00,Matchweek 22,Brentford,Liverpool,Home,-1,0,2,40.0,60.0,0.7,3.4,11.0,37.0,6.0,8.0,-0.2,1.6,1.4,1.8,1.3199999999999998,50.4,11.4,4.4,0.6,3.4,1.4,3.08,0.6599999999999999,58.6,21.2,8.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.8,-1.7999999999999998,-1.28,-8.200000000000003,0.0
2025-01-18,15:00,Matchweek 22,Leicester City,Fulham,Home,-1,0,2,40.0,60.0,0.6,2.0,8.0,17.0,4.0,2.0,-1.0,0.4,2.4,0.9,1.52,47.2,9.8,2.8,0.0,1.6,1.6,1.54,1.1800000000000002,58.2,14.8,4.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.2000000000000002,-0.64,-11.0,-0.7999999999999998
2025-01-18,15:00,Matchweek 22,West Ham,Crystal Palace,Home,-1,0,2,53.0,47.0,0.3,1.3,7.0,11.0,0.0,6.0,0.0,1.2,2.4,1.14,1.8,45.4,11.0,2.6,0.2,1.2,1.4,1.3800000000000001,1.54,43.8,13.2,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,0.0,-0.2400000000000002,1.6000000000000014,-1.0
2025-01-18,17:30,Matchweek 22,Arsenal,Aston Villa,Home,0,2,2,66.0,34.0,1.3,1.0,18.0,8.0,6.0,4.0,0.8,2.4,0.8,1.7,0.8800000000000001,56.8,12.8,4.4,0.4,1.4,1.4,1.26,1.2600000000000002,50.2,11.6,3.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1.0,0.43999999999999995,6.599999999999994,0.5999999999999999
2025-01-19,14:00,Matchweek 22,Everton,Tottenham,Home,1,3,2,36.0,64.0,1.8,1.1,12.0,11.0,6.0,5.0,-0.6,0.2,1.0,0.8800000000000001,1.56,43.0,9.0,2.2,-0.8,1.4,2.6,1.2200000000000002,2.26,54.6,11.4,3.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.20000000000000007,-1.2,-0.3400000000000001,-11.600000000000001,1.6
2025-01-19,14:00,Matchweek 22,Manchester Utd,Brighton,Home,-1,1,3,51.0,49.0,1.5,1.9,9.0,6.0,0.0,3.0,-0.4,1.0,2.0,1.56,1.7,53.6,16.0,4.8,0.2,1.2,0.8,1.1600000000000001,1.06,49.8,14.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6000000000000001,-0.19999999999999996,0.3999999999999999,3.8000000000000043,-1.2
2025-01-19,14:00,Matchweek 22,Nott'ham Forest,Southampton,Home,1,3,2,45.0,55.0,1.8,0.9,14.0,10.0,4.0,3.0,0.8,1.8,0.2,1.18,1.2,34.4,9.6,4.4,-0.8,0.4,2.2,0.8599999999999998,2.4799999999999995,48.0,10.2,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6,1.4,0.3200000000000002,-13.600000000000001,2.0
2025-01-19,16:30,Matchweek 22,Ipswich Town,Manchester City,Home,-1,0,6,33.0,67.0,0.5,3.0,8.0,17.0,4.0,9.0,-0.4,0.8,1.8,0.86,1.8599999999999999,34.4,6.4,2.4,0.2,2.0,1.2,1.7,1.5,56.0,16.0,6.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.6000000000000001,-1.2,-0.84,-21.6,-0.6000000000000001
2025-01-20,20:00,Matchweek 22,Chelsea,Wolves,Home,1,3,1,63.0,37.0,3.1,0.8,19.0,9.0,6.0,4.0,-0.4,0.8,1.4,1.6,1.34,63.2,17.0,5.4,0.0,1.4,1.6,1.16,1.52,49.8,10.4,4.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.4,-0.5999999999999999,0.44000000000000017,13.400000000000006,0.20000000000000018
2025-01-25,15:00,Matchweek 23,Bournemouth,Nott'ham Forest,Home,1,5,0,50.0,50.0,1.7,1.0,16.0,18.0,10.0,4.0,0.4,1.8,1.0,1.6800000000000002,1.1,49.0,15.6,6.2,0.8,2.0,0.6,1.36,1.2399999999999998,36.2,10.4,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.4,-0.19999999999999996,0.32000000000000006,12.799999999999997,-0.4
2025-01-25,15:00,Matchweek 23,Brighton,Everton,Home,-1,0,1,69.0,31.0,0.7,0.8,16.0,2.0,1.0,0.0,0.4,1.6,0.8,1.3599999999999999,1.12,49.0,12.8,4.4,-0.4,0.8,1.4,1.04,1.5399999999999998,45.2,10.4,2.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.8,0.31999999999999984,3.799999999999997,0.5999999999999999
2025-01-25,15:00,Matchweek 23,Liverpool,Ipswich Town,Home,1,4,1,70.0,30.0,2.0,0.5,16.0,3.0,6.0,3.0,0.6,2.6,0.8,2.6399999999999997,0.54,61.0,23.8,7.8,-0.4,0.8,2.2,0.82,2.0,32.6,6.0,2.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.8,1.8199999999999998,28.4,1.4000000000000001
2025-01-25,15:00,Matchweek 23,Southampton,Newcastle Utd,Home,-1,1,3,53.0,47.0,0.8,2.9,12.0,16.0,5.0,7.0,-1.0,0.8,2.8,0.9799999999999999,2.66,50.4,11.2,3.4,0.6,2.2,1.0,2.0,1.1199999999999999,54.0,15.6,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.6,-1.4000000000000001,-1.02,-3.6000000000000014,-1.7999999999999998
2025-01-25,15:00,Matchweek 23,Wolves,Arsenal,Home,-1,0,1,51.0,49.0,0.7,1.0,9.0,9.0,4.0,3.0,-0.4,1.0,2.2,1.1,1.98,48.0,10.6,4.6,0.6,1.8,1.0,1.4600000000000002,0.7600000000000001,58.4,13.6,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-0.8,-0.3600000000000001,-10.399999999999999,-1.2000000000000002
2025-01-25,17:30,Matchweek 23,Manchester City,Chelsea,Home,1,3,1,56.0,44.0,2.2,1.8,15.0,10.0,6.0,4.0,0.6,3.0,0.8,2.1,1.28,58.2,17.0,6.6,-0.2,1.4,1.6,1.98,1.3,60.8,18.4,5.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1.6,0.1200000000000001,-2.5999999999999943,0.8
2025-01-26,14:00,Matchweek 23,Crystal Palace,Brentford,Home,-1,1,2,47.0,53.0,1.1,1.3,16.0,11.0,5.0,5.0,0.6,1.4,0.4,1.32,1.0999999999999999,44.8,12.4,5.8,-0.2,1.6,1.4,1.7999999999999996,1.8199999999999998,45.6,12.2,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,-0.20000000000000018,-0.47999999999999954,-0.8000000000000043,0.9999999999999999
2025-01-26,14:00,Matchweek 23,Tottenham,Leicester City,Home,-1,1,2,61.0,39.0,1.0,1.6,15.0,12.0,6.0,3.0,-0.8,1.2,2.0,1.1800000000000004,1.5,57.0,11.8,3.4,-1.0,0.4,2.2,0.86,1.7,44.4,9.6,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.19999999999999996,0.7999999999999999,0.3200000000000004,12.600000000000001,0.20000000000000018
2025-01-26,16:30,Matchweek 23,Aston Villa,West Ham,Home,0,1,1,46.0,54.0,0.9,1.3,14.0,14.0,4.0,3.0,0.2,1.4,1.6,1.1400000000000001,1.32,48.2,11.0,3.2,-0.2,1.0,2.6,0.96,1.8800000000000001,46.6,10.2,1.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4,0.3999999999999999,0.18000000000000016,1.6000000000000014,1.0
2025-01-26,19:00,Matchweek 23,Fulham,Manchester Utd,Home,-1,0,1,51.0,49.0,0.7,0.3,9.0,4.0,2.0,1.0,0.2,2.0,1.6,1.7600000000000002,1.24,58.8,15.2,4.2,-0.4,1.2,2.0,1.42,1.7600000000000002,51.8,13.2,3.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6000000000000001,0.8,0.3400000000000003,7.0,0.3999999999999999
2025-02-01,12:30,Matchweek 24,Nott'ham Forest,Brighton,Home,1,7,0,38.0,62.0,3.3,0.9,13.0,10.0,8.0,5.0,0.4,1.8,1.6,1.3400000000000003,1.4,40.2,12.0,4.2,0.2,1.6,1.0,1.24,1.06,51.4,11.2,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.19999999999999996,0.10000000000000031,-11.199999999999996,-0.6000000000000001
2025-02-01,15:00,Matchweek 24,Bournemouth,Liverpool,Home,-1,0,2,49.0,51.0,1.6,2.5,14.0,18.0,3.0,6.0,0.6,2.8,1.0,1.7399999999999998,1.22,48.6,15.2,7.6,0.6,2.8,0.8,2.6399999999999997,0.5800000000000001,61.4,23.2,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,-0.8999999999999999,-12.799999999999997,-0.19999999999999996
2025-02-01,15:00,Matchweek 24,Everton,Leicester City,Home,1,4,0,48.0,52.0,2.5,0.3,13.0,9.0,7.0,1.0,-0.2,0.8,1.2,1.06,1.26,44.6,9.2,2.0,-0.6,0.6,1.8,1.12,1.5,45.8,11.2,3.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.39999999999999997,0.20000000000000007,-0.06000000000000005,-1.1999999999999957,0.6000000000000001
2025-02-01,15:00,Matchweek 24,Ipswich Town,Southampton,Home,-1,1,2,57.0,43.0,1.8,0.9,15.0,9.0,6.0,4.0,-0.4,1.0,2.8,0.8800000000000001,2.04,32.2,6.0,3.4,-1.0,1.0,3.2,0.8599999999999998,2.9,50.2,10.0,3.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6,0.0,0.02000000000000035,-18.0,0.40000000000000036
2025-02-01,15:00,Matchweek 24,Newcastle Utd,Fulham,Home,-1,1,2,49.0,51.0,0.8,1.6,11.0,15.0,4.0,4.0,0.6,2.2,1.2,2.04,1.2200000000000002,51.0,14.4,4.8,-0.2,1.6,1.6,1.54,1.0799999999999998,58.4,14.2,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8,0.6000000000000001,0.5,-7.399999999999999,0.40000000000000013
2025-02-01,17:30,Matchweek 24,Wolves,Aston Villa,Home,1,2,0,32.0,68.0,1.6,0.4,8.0,10.0,5.0,3.0,-0.8,0.6,2.4,1.06,2.1,48.0,11.0,4.6,0.4,1.6,1.2,1.26,1.04,49.8,13.0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2000000000000002,-1.0,-0.19999999999999996,-1.7999999999999972,-1.2
2025-02-02,14:00,Matchweek 24,Brentford,Tottenham,Home,-1,0,2,54.0,46.0,2.1,0.8,20.0,13.0,3.0,2.0,0.0,2.0,1.6,1.8399999999999999,1.78,47.6,12.8,5.4,-0.8,1.4,2.2,1.2000000000000004,1.6,55.2,12.2,3.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,0.6000000000000001,0.6399999999999995,-7.600000000000001,0.6000000000000001
2025-02-02,14:00,Matchweek 24,Manchester Utd,Crystal Palace,Home,-1,0,2,66.0,34.0,1.1,2.6,17.0,11.0,2.0,3.0,0.0,1.4,1.6,1.4,1.72,51.8,11.8,2.8,0.4,1.6,0.8,1.4600000000000002,1.08,44.6,13.6,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,-0.20000000000000018,-0.060000000000000275,7.199999999999996,-0.8
2025-02-02,16:30,Matchweek 24,Arsenal,Manchester City,Home,1,5,1,46.0,54.0,1.0,0.8,12.0,7.0,7.0,4.0,0.6,1.8,1.0,1.3,0.8600000000000001,54.6,12.8,4.0,0.8,3.4,0.8,2.12,1.5,56.2,15.4,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.20000000000000007,-1.5999999999999999,-0.8200000000000001,-1.6000000000000014,-0.19999999999999996
2025-02-03,20:00,Matchweek 24,Chelsea,West Ham,Home,1,2,1,68.0,32.0,1.6,1.2,22.0,14.0,3.0,5.0,-0.2,1.4,1.8,2.12,1.3800000000000001,60.2,18.0,5.0,-0.4,1.0,2.8,0.8800000000000001,1.78,48.2,9.8,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2,0.3999999999999999,1.24,12.0,0.9999999999999998
2025-02-12,19:30,Matchweek 15,Everton,Liverpool,Home,0,2,2,37.0,63.0,1.0,0.6,10.0,6.0,3.0,4.0,0.2,1.6,0.8,1.3800000000000001,1.02,41.4,9.2,3.0,0.6,2.2,0.8,2.5200000000000005,0.82,60.8,22.4,6.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.39999999999999997,-0.6000000000000001,-1.1400000000000003,-19.4,0.0
2025-02-14,20:00,Matchweek 25,Brighton,Chelsea,Home,1,3,0,31.0,69.0,1.4,0.5,13.0,8.0,5.0,0.0,0.0,1.2,2.0,1.1999999999999997,1.36,55.6,10.6,3.4,0.2,1.8,1.6,2.04,1.3,58.6,18.4,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,-0.6000000000000001,-0.8400000000000003,-3.0,-0.3999999999999999
2025-02-15,12:30,Matchweek 25,Leicester City,Arsenal,Home,-1,0,2,40.0,60.0,0.2,1.4,6.0,11.0,2.0,5.0,-0.6,0.6,2.2,0.9200000000000002,1.7399999999999998,45.6,10.8,2.8,0.6,2.2,1.0,1.12,0.9600000000000002,53.8,12.4,4.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2,-1.6,-0.19999999999999996,-8.199999999999996,-1.2000000000000002
2025-02-15,15:00,Matchweek 25,Aston Villa,Ipswich Town,Home,0,1,1,75.0,25.0,2.4,0.4,25.0,4.0,6.0,3.0,0.2,1.2,1.2,0.9800000000000001,1.14,51.6,11.2,3.8,-0.8,0.8,3.2,0.9199999999999999,1.8199999999999998,38.8,7.4,3.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.3999999999999999,0.060000000000000164,12.800000000000004,2.0
2025-02-15,15:00,Matchweek 25,Fulham,Nott'ham Forest,Home,1,2,1,55.0,45.0,2.1,0.4,24.0,8.0,10.0,2.0,0.0,1.6,1.4,1.64,0.8399999999999999,58.2,15.0,2.8,0.4,2.8,1.6,1.7,1.4,40.6,12.4,4.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.4,-1.1999999999999997,-0.06000000000000005,17.6,0.20000000000000018
